"","date","t2m","site"
"129178",2020-01-10 02:00:00,-1.2,"AU-112900-99999"
"129179",2020-01-10 03:00:00,-1.5,"AU-112900-99999"
"129180",2020-01-10 04:00:00,-1.9,"AU-112900-99999"
"129181",2020-01-10 05:00:00,-2.2,"AU-112900-99999"
"129182",2020-01-10 06:00:00,-2.2,"AU-112900-99999"
"129183",2020-01-10 07:00:00,-2.1,"AU-112900-99999"
"129184",2020-01-10 08:00:00,-1.2,"AU-112900-99999"
"129185",2020-01-10 09:00:00,2.2,"AU-112900-99999"
"129186",2020-01-10 10:00:00,3.3,"AU-112900-99999"
"129187",2020-01-10 11:00:00,4.4,"AU-112900-99999"
"129188",2020-01-10 12:00:00,6.2,"AU-112900-99999"
"129189",2020-01-10 13:00:00,7.5,"AU-112900-99999"
"129190",2020-01-10 14:00:00,7.8,"AU-112900-99999"
"129191",2020-01-10 15:00:00,6.6,"AU-112900-99999"
"129192",2020-01-10 16:00:00,4.6,"AU-112900-99999"
"129193",2020-01-10 17:00:00,3.2,"AU-112900-99999"
"129194",2020-01-10 18:00:00,2,"AU-112900-99999"
"129195",2020-01-10 19:00:00,0.8,"AU-112900-99999"
"129196",2020-01-10 20:00:00,0.4,"AU-112900-99999"
"129197",2020-01-10 21:00:00,1.1,"AU-112900-99999"
"129198",2020-01-10 22:00:00,1.4,"AU-112900-99999"
"129199",2020-01-10 23:00:00,1.5,"AU-112900-99999"
"129200",2020-01-11,1.9,"AU-112900-99999"
"129201",2020-01-11 01:00:00,1.4,"AU-112900-99999"
"129202",2020-01-11 02:00:00,0.4,"AU-112900-99999"
"129203",2020-01-11 03:00:00,-0.1,"AU-112900-99999"
"129204",2020-01-11 04:00:00,-0.3,"AU-112900-99999"
"129205",2020-01-11 06:00:00,0,"AU-112900-99999"
"129206",2020-01-11 07:00:00,-0.4,"AU-112900-99999"
"129207",2020-01-11 08:00:00,0,"AU-112900-99999"
"129208",2020-01-11 09:00:00,7.1,"AU-112900-99999"
"129209",2020-01-11 10:00:00,9.3,"AU-112900-99999"
"129210",2020-01-11 11:00:00,10.7,"AU-112900-99999"
"129211",2020-01-11 12:00:00,11,"AU-112900-99999"
"129212",2020-01-11 17:00:00,6.5,"AU-112900-99999"
"129213",2020-01-11 19:00:00,2,"AU-112900-99999"
"129214",2020-01-11 20:00:00,0.8,"AU-112900-99999"
"129215",2020-01-11 21:00:00,0.1,"AU-112900-99999"
"129216",2020-01-11 22:00:00,-0.4,"AU-112900-99999"
"129217",2020-01-11 23:00:00,-1,"AU-112900-99999"
"129218",2020-01-12,-0.9,"AU-112900-99999"
"129219",2020-01-12 01:00:00,-0.9,"AU-112900-99999"
"129220",2020-01-12 02:00:00,-1.1,"AU-112900-99999"
"129221",2020-01-12 03:00:00,-1.5,"AU-112900-99999"
"129222",2020-01-12 04:00:00,-1.5,"AU-112900-99999"
"129223",2020-01-12 05:00:00,-1.8,"AU-112900-99999"
"129224",2020-01-12 06:00:00,-0.7,"AU-112900-99999"
"129225",2020-01-12 07:00:00,-2,"AU-112900-99999"
"129226",2020-01-12 08:00:00,-2.1,"AU-112900-99999"
"129227",2020-01-12 09:00:00,1.8,"AU-112900-99999"
"129228",2020-01-12 10:00:00,3.1,"AU-112900-99999"
"129229",2020-01-12 11:00:00,4.5,"AU-112900-99999"
"129230",2020-01-12 12:00:00,4.8,"AU-112900-99999"
"129231",2020-01-12 13:00:00,5.4,"AU-112900-99999"
"129232",2020-01-12 14:00:00,5.5,"AU-112900-99999"
"129233",2020-01-12 15:00:00,4.8,"AU-112900-99999"
"129234",2020-01-12 16:00:00,3.3,"AU-112900-99999"
"129235",2020-01-12 17:00:00,1.2,"AU-112900-99999"
"129236",2020-01-12 18:00:00,-0.1,"AU-112900-99999"
"129237",2020-01-12 19:00:00,-0.8,"AU-112900-99999"
"129238",2020-01-12 20:00:00,-1.4,"AU-112900-99999"
"129239",2020-01-12 21:00:00,-1.7,"AU-112900-99999"
"129240",2020-01-12 22:00:00,-2.2,"AU-112900-99999"
"129241",2020-01-12 23:00:00,-2.8,"AU-112900-99999"
"129242",2020-01-13,-3.2,"AU-112900-99999"
"129243",2020-01-13 01:00:00,-3.5,"AU-112900-99999"
"129244",2020-01-13 02:00:00,-3.6,"AU-112900-99999"
"129245",2020-01-13 03:00:00,-3.3,"AU-112900-99999"
"129246",2020-01-13 04:00:00,-3.5,"AU-112900-99999"
"129247",2020-01-13 06:00:00,-3.8,"AU-112900-99999"
"129248",2020-01-13 07:00:00,-3.8,"AU-112900-99999"
"129249",2020-01-13 08:00:00,-3.3,"AU-112900-99999"
"129250",2020-01-13 09:00:00,-0.9,"AU-112900-99999"
"129251",2020-01-13 10:00:00,1.5,"AU-112900-99999"
"129252",2020-01-13 11:00:00,4.3,"AU-112900-99999"
"129253",2020-01-13 12:00:00,5.6,"AU-112900-99999"
"129254",2020-01-13 13:00:00,6.2,"AU-112900-99999"
"129255",2020-01-13 14:00:00,5.7,"AU-112900-99999"
"129256",2020-01-13 15:00:00,5.2,"AU-112900-99999"
"129257",2020-01-13 16:00:00,4,"AU-112900-99999"
"129258",2020-01-13 17:00:00,2.2,"AU-112900-99999"
"129259",2020-01-13 19:00:00,0.5,"AU-112900-99999"
"129260",2020-01-13 23:00:00,-2.6,"AU-112900-99999"
"129261",2020-01-14,-2.7,"AU-112900-99999"
"129262",2020-01-14 01:00:00,-2.6,"AU-112900-99999"
"129263",2020-01-14 02:00:00,-2.4,"AU-112900-99999"
"129264",2020-01-14 03:00:00,-2.5,"AU-112900-99999"
"129265",2020-01-14 04:00:00,-2.1,"AU-112900-99999"
"129266",2020-01-14 05:00:00,-2.3,"AU-112900-99999"
"129267",2020-01-14 06:00:00,-2.4,"AU-112900-99999"
"129268",2020-01-14 07:00:00,-2.1,"AU-112900-99999"
"129269",2020-01-14 08:00:00,-2.1,"AU-112900-99999"
"129270",2020-01-14 09:00:00,-2.2,"AU-112900-99999"
"129271",2020-01-14 10:00:00,-1.7,"AU-112900-99999"
"129272",2020-01-14 11:00:00,-1.5,"AU-112900-99999"
"129273",2020-01-14 12:00:00,-1.3,"AU-112900-99999"
"129274",2020-01-14 13:00:00,0.3,"AU-112900-99999"
"129275",2020-01-14 14:00:00,0.3,"AU-112900-99999"
"129276",2020-01-14 15:00:00,-0.8,"AU-112900-99999"
"129277",2020-01-14 16:00:00,-1.9,"AU-112900-99999"
"129278",2020-01-14 17:00:00,-1.9,"AU-112900-99999"
"129279",2020-01-14 18:00:00,-1.8,"AU-112900-99999"
"129280",2020-01-14 19:00:00,-2,"AU-112900-99999"
"129281",2020-01-14 20:00:00,-2,"AU-112900-99999"
"129282",2020-01-14 21:00:00,-2.2,"AU-112900-99999"
"129283",2020-01-14 22:00:00,-2.5,"AU-112900-99999"
"129284",2020-01-14 23:00:00,-2.5,"AU-112900-99999"
"129285",2020-01-15,-2.6,"AU-112900-99999"
"129286",2020-01-15 01:00:00,-2.7,"AU-112900-99999"
"129287",2020-01-15 02:00:00,-2.8,"AU-112900-99999"
"129288",2020-01-15 03:00:00,-3.1,"AU-112900-99999"
"129289",2020-01-15 04:00:00,-3.3,"AU-112900-99999"
"129290",2020-01-15 05:00:00,-3.3,"AU-112900-99999"
"129291",2020-01-15 06:00:00,-3.4,"AU-112900-99999"
"129292",2020-01-15 07:00:00,-3.2,"AU-112900-99999"
"129293",2020-01-15 08:00:00,-3,"AU-112900-99999"
"129294",2020-01-15 09:00:00,-2.9,"AU-112900-99999"
"129295",2020-01-15 10:00:00,-2.6,"AU-112900-99999"
"129296",2020-01-15 11:00:00,-2.1,"AU-112900-99999"
"129297",2020-01-15 12:00:00,-1.5,"AU-112900-99999"
"129298",2020-01-15 13:00:00,-1.1,"AU-112900-99999"
"129299",2020-01-15 14:00:00,-0.9,"AU-112900-99999"
"129300",2020-01-15 15:00:00,-1,"AU-112900-99999"
"129301",2020-01-15 16:00:00,-1.5,"AU-112900-99999"
"129302",2020-01-15 17:00:00,-1.7,"AU-112900-99999"
"129303",2020-01-15 18:00:00,-1.8,"AU-112900-99999"
"129304",2020-01-15 19:00:00,-2,"AU-112900-99999"
"129305",2020-01-15 20:00:00,-2.3,"AU-112900-99999"
"129306",2020-01-15 21:00:00,-2.5,"AU-112900-99999"
"129307",2020-01-15 22:00:00,-2.9,"AU-112900-99999"
"129308",2020-01-15 23:00:00,-3.2,"AU-112900-99999"
"129309",2020-01-16,-3.5,"AU-112900-99999"
"129310",2020-01-16 01:00:00,-3.4,"AU-112900-99999"
"129311",2020-01-16 02:00:00,-3.7,"AU-112900-99999"
"129312",2020-01-16 03:00:00,-4,"AU-112900-99999"
"129313",2020-01-16 04:00:00,-4.1,"AU-112900-99999"
"129314",2020-01-16 05:00:00,-4.7,"AU-112900-99999"
"129315",2020-01-16 06:00:00,-4.9,"AU-112900-99999"
"129316",2020-01-16 07:00:00,-5,"AU-112900-99999"
"129317",2020-01-16 08:00:00,-3.9,"AU-112900-99999"
"129318",2020-01-16 09:00:00,-0.4,"AU-112900-99999"
"129319",2020-01-16 10:00:00,2.5,"AU-112900-99999"
"129320",2020-01-16 11:00:00,5.9,"AU-112900-99999"
"129321",2020-01-16 12:00:00,6.5,"AU-112900-99999"
"129322",2020-01-16 13:00:00,7.2,"AU-112900-99999"
"129323",2020-01-16 14:00:00,8.1,"AU-112900-99999"
"129324",2020-01-16 15:00:00,7.8,"AU-112900-99999"
"129325",2020-01-16 16:00:00,7.1,"AU-112900-99999"
"129326",2020-01-16 17:00:00,6.4,"AU-112900-99999"
"129327",2020-01-16 18:00:00,5.5,"AU-112900-99999"
"129328",2020-01-16 19:00:00,5,"AU-112900-99999"
"129329",2020-01-16 20:00:00,4.6,"AU-112900-99999"
"129330",2020-01-16 21:00:00,4.2,"AU-112900-99999"
"129331",2020-01-16 22:00:00,3.9,"AU-112900-99999"
"129332",2020-01-16 23:00:00,3.2,"AU-112900-99999"
"129333",2020-01-17,3.1,"AU-112900-99999"
"129334",2020-01-17 01:00:00,3.6,"AU-112900-99999"
"129335",2020-01-17 02:00:00,4,"AU-112900-99999"
"129336",2020-01-17 03:00:00,1.9,"AU-112900-99999"
"129337",2020-01-17 04:00:00,1,"AU-112900-99999"
"129338",2020-01-17 05:00:00,0.8,"AU-112900-99999"
"129339",2020-01-17 06:00:00,0.5,"AU-112900-99999"
"129340",2020-01-17 07:00:00,-0.6,"AU-112900-99999"
"129341",2020-01-17 08:00:00,-1.1,"AU-112900-99999"
"129342",2020-01-17 09:00:00,-0.8,"AU-112900-99999"
"129343",2020-01-17 10:00:00,-0.5,"AU-112900-99999"
"129344",2020-01-17 11:00:00,0.2,"AU-112900-99999"
"129345",2020-01-17 12:00:00,0.6,"AU-112900-99999"
"129346",2020-01-17 13:00:00,0.6,"AU-112900-99999"
"129347",2020-01-17 14:00:00,0.6,"AU-112900-99999"
"129348",2020-01-17 15:00:00,0.6,"AU-112900-99999"
"129349",2020-01-17 16:00:00,0.3,"AU-112900-99999"
"129350",2020-01-17 17:00:00,0.2,"AU-112900-99999"
"129351",2020-01-17 18:00:00,0.2,"AU-112900-99999"
"129352",2020-01-17 19:00:00,0.3,"AU-112900-99999"
"129353",2020-01-17 20:00:00,0.3,"AU-112900-99999"
"129354",2020-01-17 21:00:00,0.2,"AU-112900-99999"
"129355",2020-01-17 22:00:00,0.2,"AU-112900-99999"
"129356",2020-01-17 23:00:00,0.2,"AU-112900-99999"
"129357",2020-01-18,0.2,"AU-112900-99999"
"129358",2020-01-18 01:00:00,0.1,"AU-112900-99999"
"129359",2020-01-18 02:00:00,0.2,"AU-112900-99999"
"129360",2020-01-18 03:00:00,0.1,"AU-112900-99999"
"129361",2020-01-18 04:00:00,0,"AU-112900-99999"
"129362",2020-01-18 05:00:00,-0.2,"AU-112900-99999"
"129363",2020-01-18 06:00:00,-0.3,"AU-112900-99999"
"129364",2020-01-18 07:00:00,-0.1,"AU-112900-99999"
"129365",2020-01-18 08:00:00,-0.1,"AU-112900-99999"
"129366",2020-01-18 09:00:00,-0.2,"AU-112900-99999"
"129367",2020-01-18 10:00:00,0,"AU-112900-99999"
"129368",2020-01-18 11:00:00,0,"AU-112900-99999"
"129369",2020-01-18 12:00:00,0.1,"AU-112900-99999"
"129370",2020-01-18 13:00:00,0.5,"AU-112900-99999"
"129371",2020-01-18 14:00:00,0.5,"AU-112900-99999"
"129372",2020-01-18 15:00:00,0.6,"AU-112900-99999"
"129373",2020-01-18 16:00:00,0.7,"AU-112900-99999"
"129374",2020-01-18 17:00:00,0.5,"AU-112900-99999"
"129375",2020-01-18 18:00:00,0.5,"AU-112900-99999"
"129376",2020-01-18 19:00:00,0.4,"AU-112900-99999"
"129377",2020-01-18 20:00:00,0.2,"AU-112900-99999"
"129378",2020-01-18 21:00:00,0.2,"AU-112900-99999"
"129379",2020-01-18 22:00:00,0.2,"AU-112900-99999"
"129380",2020-01-18 23:00:00,0.3,"AU-112900-99999"
"129381",2020-01-19,0.4,"AU-112900-99999"
"129382",2020-01-19 01:00:00,0.5,"AU-112900-99999"
"129383",2020-01-19 02:00:00,0.5,"AU-112900-99999"
"129384",2020-01-19 03:00:00,0.4,"AU-112900-99999"
"129385",2020-01-19 04:00:00,0.4,"AU-112900-99999"
"129386",2020-01-19 05:00:00,0.4,"AU-112900-99999"
"129387",2020-01-19 06:00:00,0.5,"AU-112900-99999"
"129388",2020-01-19 07:00:00,-0.1,"AU-112900-99999"
"129389",2020-01-19 08:00:00,1.1,"AU-112900-99999"
"129390",2020-01-19 09:00:00,2.5,"AU-112900-99999"
"129391",2020-01-19 10:00:00,3.3,"AU-112900-99999"
"129392",2020-01-19 11:00:00,4,"AU-112900-99999"
"129393",2020-01-19 12:00:00,5.3,"AU-112900-99999"
"129394",2020-01-19 13:00:00,6.2,"AU-112900-99999"
"129395",2020-01-19 14:00:00,6.9,"AU-112900-99999"
"129396",2020-01-19 15:00:00,6,"AU-112900-99999"
"129397",2020-01-19 16:00:00,5.5,"AU-112900-99999"
"129398",2020-01-19 17:00:00,4.6,"AU-112900-99999"
"129399",2020-01-19 18:00:00,4.3,"AU-112900-99999"
"129400",2020-01-19 19:00:00,2.8,"AU-112900-99999"
