"","site","a","v","e","err","mean_offset","median_offset","equilibrium","sd_offset","sd_offset_mean_daily","amplitude_offset.95","amplitude_offset.975","amplitude_offset_mean_daily","CV_offset","slope","offset_of_maxima.95","offset_of_maxima.975","offset_of_maxima1.00","offset_of_maxima_mean_daily.95","offset_of_maxima_mean_daily.975","offset_of_maxima_mean_daily1.00","p95_daily_maxima_offset","offset_of_minima.05","offset_of_minima.025","offset_of_minima.00","offset_of_minima_mean_daily.05","offset_of_minima_mean_daily.025","offset_of_minima_mean_daily.00","p5_daily_minima_offset"
"2501","NC-915700-99999","1","-0.5","0.6","1","1.18033290633517","1.06311416651763","29.176499652314","-2.09867109870193","-1.21202798376597","-1.66355962152278","-1.10408320906526","-0.942627291962288","5.01374341130248","0.374512606270829","-0.416539629185976","-0.44819860506405","0.64640320768163","0.0648053111858498","0.128635233870522","0.207347521785776","3.06372888489548","1.24701999233681","0.655884604001212","47.8966843397951","1.48859643893657","1.32841430206629","1.14997481374806","-2.28043814850072"
"2502","NC-915700-99999","1","-0.5","1","1","1.06489109251497","0.9078819660179","28.6981736616248","-2.27089518219386","-1.34329210494289","-1.5605282968628","-1.33718287651294","-1.25793245256735","5.71730693698274","0.244079945785411","-0.527068482528641","-0.561556153493605","0.136341652163431","-0.23927710839007","-0.175088896454264","-0.0798354488662192","2.39714153853048","1.03345981433415","0.775626723019339","58.2658656222654","1.52501259160948","1.36167732199078","1.17809700370113","-2.80938140677503"
"2503","NC-915700-99999","1","0.1","-0.2","1","0.987955050537299","1.08702195821349","22.2156233657495","1.19443106382151","0.836404826047301","1.94508830153682","3.1137336569322","2.86718642810594","-0.9912065008721","1.19471640315575","1.98315548003853","2.43714955031711","4.40587183521846","1.77634795059057","1.95556831608198","2.14901703039083","4.84706528244473","0.0380671785017093","-0.676584106615095","-16.7927679521447","-0.339808899346417","-0.524296924366613","-0.71816939771511","-3.14214201741361"
"2504","NC-915700-99999","1","0.1","-0.6","1","0.853855089190349","1.0593074224488","25.4059870807335","2.48236707429693","1.34885496565181","2.41928433068514","3.18270978060544","3.59436639213426","-1.85879611301103","1.4533459372159","2.07878381354898","2.35185691545446","4.97489496199345","1.9049979733574","2.11042507336495","2.32867294649184","4.78023104803807","-0.340500517136164","-0.830852865150984","-42.8235585415021","-0.804947034983274","-1.02126792026468","-1.26569344564242","-3.56474461166396"
"2505","NC-915700-99999","1","0.1","-1","1","0.773144711127146","1.01488394646801","26.2532337836289","3.99937533862874","2.03243461489484","2.58477622568817","3.66283952330567","4.00173062656843","-2.54397544579555","1.74613117712011","2.30740453415693","2.75043115103569","7.69143707150016","1.86167621293577","2.11959507250797","2.40807522207129","5.90630208054596","-0.27737169153124","-0.912408372269983","-71.6206964450218","-1.19258072925815","-1.38607935193226","-1.59365540449713","-3.02585950238013"
"2506","NC-915700-99999","1","0.1","0.2","1","0.991118490155973","0.962695007562537","51.1403486395431","0.131738685227066","0.457316695700034","2.32964913229845","2.98641739928658","2.78966362845195","0.0478187245744497","0.958445254790977","2.0539198783087","2.34828378480675","3.00231692838751","1.83459511460458","2.00887132002742","2.19089818760901","4.41426536177152","-0.275729253989748","-0.63813361447983","6.81618612339698","-0.19239139021828","-0.384290670460845","-0.59876544084294","-2.92369984713495"
"2507","NC-915700-99999","1","0.1","0.6","1","1.12482204569096","0.995880543092447","31.1653575266327","-0.699781127866927","0.087372166473502","2.36020239764737","2.82292897806415","2.45426211376638","1.27419637250975","0.709792164445607","2.01789739097369","2.14130227359735","4.56972671077257","1.94764694329544","2.11401826944868","2.29548616235741","4.96281331406168","-0.34230500667368","-0.681626704466805","36.2049065516623","0.232874026038777","0.0471827338733711","-0.158775951408968","-2.98262860545336"
"2508","NC-915700-99999","1","0.1","1","1","1.19201252631379","0.924229073339969","29.431228765546","-1.3214278559053","-0.40138061571405","1.40092688767578","1.70618634346563","1.88817436496957","2.57089315409105","0.443450371873092","1.64801880987095","1.73949972783873","2.48558996998699","1.89663088444262","2.04318834259498","2.20481490778415","5.11404992110231","0.247091922195171","0.0333133843731055","57.4278572473281","0.634641268242293","0.484873190975475","0.316640542814588","-2.54200636946759"
"2509","NC-915700-99999","1","0.3","-0.2","1","0.842965783349346","0.98278596157288","25.2622077892125","2.21002705359272","1.61600176755644","3.69248301699903","4.96859996692855","4.40119035317026","-1.70778282817053","1.41582131815532","2.98459154727775","3.47671377094965","5.06257937880835","2.49625458505647","2.70270055791141","2.90127524620687","5.50873777222329","-0.707891469721279","-1.4918861959789","-32.5609754061458","-1.07672096977772","-1.27858449941223","-1.49991510696339","-3.79975978461364"
"2510","NC-915700-99999","1","0.3","-0.6","1","0.751593307929937","0.995975870054291","26.2731677605477","3.84075328342725","2.23353847259173","3.85969720883552","5.38084269800293","4.97936989029515","-2.48716366468829","1.73956005321541","3.07631296851471","3.78201898913539","6.8171247229521","2.48986131913859","2.73957246069613","3.01108146509154","6.12050398871705","-0.78338424032081","-1.59882370886753","-64.5485624497529","-1.52093735961966","-1.73565135586528","-1.96828842520361","-3.78433358815495"
"2511","NC-915700-99999","1","0.3","-1","1","0.599930219191515","1.00504884148042","26.689151799494","5.27360293170976","2.66611140730735","3.66505665184381","5.21542949327813","5.28778232496753","-2.96964257161464","1.99940600015748","2.89586727728088","3.80583506903882","6.45422792300587","2.35325088514974","2.62658399855491","2.92116652550482","6.55516855454955","-0.769189374562927","-1.40959442423931","-94.6868655058957","-1.90391020424744","-2.12593537261998","-2.36661579946271","-3.99569352518443"
"2512","NC-915700-99999","1","0.3","0.2","1","0.976955937091373","0.942176935231039","19.7820408341495","0.908831188861404","1.03266512012522","3.21500649944967","4.17248977319511","3.77536168521023","-0.752460000878187","1.1301324332346","2.76577723326709","3.25065627176834","5.0247587981716","2.35534246043495","2.53146479448455","2.72588308442527","5.44849462535134","-0.449229266182581","-0.921833501426779","-4.0672196475364","-0.672599398613161","-0.855355457287591","-1.04947860078496","-3.12436052017915"
"2513","NC-915700-99999","1","0.3","0.6","1","1.23758339577283","1.11465382787452","33.9805562749312","-0.279631269421684","0.443829033086815","2.99088488897387","3.83493053237496","3.48832005223495","0.637819621685982","0.815040856572498","2.70360756033915","3.00411304433366","3.58597878656997","2.62318339930467","2.77153865255147","2.93903624305337","4.94711762516583","-0.287277328634719","-0.830817488041294","29.9149839860305","-0.139462403359537","-0.337244134677571","-0.54928380918158","-3.29099585712555"
"2514","NC-915700-99999","1","0.3","1","1","1.17482330263475","0.947751291489467","29.7000952984504","-0.776139341230177","0.116646516490987","3.09832804605925","3.37348969999614","3.01711926986945","1.42210139969001","0.51265424977278","2.57004430963123","2.55177950087752","4.58158609784656","2.44233198742799","2.6269673004277","2.82509667136553","5.33488960307872","-0.528283736428023","-0.821710199118616","55.725211808894","0.155447034339443","-0.00913001670289946","-0.192022598503916","-3.23502920873917"
"2515","NC-915700-99999","1","0.5","-0.2","1","0.796164254092383","0.928762690591974","25.9759594330163","3.10628130088903","2.19710356869545","4.84587408589488","6.37598554986772","5.56265065720341","-2.17578199892132","1.60614913491347","3.69420300120149","4.11883821174819","6.57250572801411","3.02951180073093","3.26918508642503","3.53577198801085","6.71421783107131","-1.15167108469339","-2.25714733811953","-46.4889841533961","-1.5446766487269","-1.77425715507805","-2.02687866919256","-4.15032665086531"
"2516","NC-915700-99999","1","0.5","-0.6","1","0.753846148536892","1.01652686553414","26.5004709677695","4.90139390310871","2.87163223928252","5.11070568952009","6.54953936661428","6.40164020959681","-2.84621921263863","1.95548426615374","3.91483811999144","4.87227615222865","8.32286421609012","3.226581502654","3.52550176509016","3.84572135763152","7.57011850487995","-1.19586756952865","-1.67726321438563","-84.0776033989316","-2.08431682227151","-2.31419480099619","-2.55591885196529","-4.07674190255018"
"2517","NC-915700-99999","1","0.5","-1","1","0.50534175281219","0.927310910941127","26.9064216010184","6.81824162243139","3.61881898522557","5.56151097705028","7.3072653136027","7.05571577051078","-3.3498470428724","2.31937164340734","4.09759897319345","4.87916934684992","10.547082858704","3.11097604940347","3.44405966312618","3.81455243110274","7.80319135938113","-1.46391200385683","-2.42809596675277","-120.213834409287","-2.71124004290754","-2.96623064946418","-3.24116333940805","-4.64127549289357"
"2518","NC-915700-99999","1","0.5","0.2","1","1.04297696270386","1.02316408392346","23.6540070596294","1.62327486363108","1.61123779162571","4.84419096105737","5.99499728344288","5.12880588218602","-1.30341536483296","1.28689220366104","3.79974773256956","4.35727260351081","7.49101841745377","3.21875466320069","3.43852654461985","3.68320741665962","6.37146329398935","-1.04444322848781","-1.63772467993207","-11.5828872960988","-1.00948013886779","-1.21767496077742","-1.4455984655264","-4.34461216491314"
"2519","NC-915700-99999","1","0.5","0.6","1","1.20598576866214","1.11046069137442","58.9211436705605","0.418144065166589","1.07298296274063","4.88834480280232","5.784856959917","4.66995079859335","-0.232530059388868","0.961874146033215","3.73733217831654","4.01964826752801","5.65694490922243","3.23930863512827","3.45053348612254","3.67667219391118","6.30582551512658","-1.15101262448578","-1.76520869238899","22.5081005627907","-0.561604694953131","-0.768247734093676","-0.993278604682172","-3.79620906543257"
"2520","NC-915700-99999","1","0.5","1","1","1.3621688033304","1.0482474290694","30.5996607550028","-0.421436322657144","0.477520650322149","4.20602973410452","4.70046149713228","4.08300848277907","0.876406985074825","0.588496259466427","3.50939033056612","3.75726411641354","4.11110342048273","3.30571014770034","3.50469145476175","3.72845955037941","6.43332143941004","-0.696639403538402","-0.94319738071874","54.986555845316","0.0494731218969114","-0.145189731724567","-0.354548932399655","-3.385638343657"
"2521","NC-915700-99999","3","-0.1","-0.2","1","2.80752253104639","2.84275844669467","-157.113778386121","0.3503507084822","0.252151293424554","0.850830568899092","1.48129433249809","1.82249877447026","0.155426245796259","1.01522491080742","3.17222801533351","3.43185561717193","5.14978683575897","3.08813888347794","3.25385490909378","3.43439237699664","5.5472969759829","2.32139744643442","1.95056128467384","-4.19396274910063","1.97787365954831","1.80099714387317","1.61189360252638","-1.07514496366268"
"2522","NC-915700-99999","3","-0.1","-0.6","1","2.84748879189712","2.91457829159955","15.0691401478536","1.46387908677281","0.754447442253298","1.29453701662257","2.33868793335595","1.98926828928436","-0.898369747396774","1.23301303201586","3.23113583243824","3.78720451717145","5.85177510927197","3.05325877501059","3.21717775592595","3.39756574359544","6.48133675019512","1.93659881581567","1.4485165838155","-25.5611650519405","1.78446083397627","1.60720608584884","1.40829745431107","-0.974821905729406"
"2523","NC-915700-99999","3","-0.1","-1","1","2.90978713875862","3.12273075476644","20.4977012438522","2.46695819940171","1.03051529496194","0.968062016936202","1.93322868715311","2.19294923308572","-1.5653050880858","1.42843045761501","3.43774154448565","3.74979905967646","6.36532140737042","3.05397873658454","3.23015447241811","3.42091926098331","6.0013151727464","2.46967952754945","1.81657037252335","-45.1282182050329","1.6785005536818","1.46184497077147","1.22797002789759","-0.83021988413746"
"2524","NC-915700-99999","3","-0.1","0.2","1","3.19349554299568","3.17554693247624","43.7360771803689","-0.574729191006933","-0.130700533716995","0.306818350291127","0.922813450945803","1.37813110134292","1.55965731888097","0.805826854816357","3.09261998432655","3.33027118344417","4.83879832423937","3.25309080554048","3.38557544607297","3.53796915400942","5.4442653145871","2.78580163403542","2.40745773249837","19.9159238597835","2.51358451441892","2.34465676201227","2.1598380526665","-0.172149609084013"
"2525","NC-915700-99999","3","-0.1","0.6","1","3.15392617773715","3.03042282181446","35.0856396797238","-1.31252124324312","-0.497245317183639","0.579860227062827","1.02168582782305","0.834192932771097","3.12124267465574","0.595453459830954","2.88742158116794","3.05442299812255","4.03101595694682","3.04802038501751","3.14134205857013","3.24104966621016","5.80557839316549","2.30756135410511","2.03273717029949","41.1691574591803","2.74164906340009","2.57774370557083","2.40685673343906","-0.0976990011094343"
"2526","NC-915700-99999","3","-0.1","1","1","3.27623864907577","3.02368529860848","32.7997907686304","-1.62828732567793","-0.721222847594217","0.635026115587955","0.975558119823436","0.851183951559924","4.060386994982","0.40543933631804","3.09638379960264","3.12218632920913","4.52115294723136","3.19164651128683","3.32312974894356","3.47850928910875","5.38191087941193","2.46135768401469","2.14662820938569","58.2094036666888","2.98907189551592","2.81642063343381","2.62732533754882","-0.371889063432741"
"2527","NC-915700-99999","3","-0.3","-0.2","1","2.90180855796915","2.86720049477062","42.2227684012888","-0.547918045128361","-0.27460978610559","-0.297064261175439","0.340731138525086","0.472509725691661","1.44337416164156","0.805682416819702","2.33494331751376","2.49555441726515","7.0035626414187","2.45788057863914","2.56903593222421","2.69271511704721","5.34899773594077","2.6320075786892","2.15482327874006","14.4172106456751","2.55911331084241","2.39546323543989","2.22020539135555","-0.233714227024432"
"2528","NC-915700-99999","3","-0.3","-0.6","1","2.94627011000285","2.97325063639145","302.317955656027","0.318717757772747","0.0974868849173264","0.0351841220263047","0.834063265190935","0.631213364479156","0.219772942316899","0.989287401388692","2.56700212785575","2.7707792770156","4.29311286144165","2.40762363519624","2.52561824450051","2.66189251009128","4.78082990625187","2.53181800582945","1.93671601182466","-3.63842349917344","2.3882454665365","2.21285083432972","2.03067914561212","-0.584206468372565"
"2529","NC-915700-99999","3","-0.3","-1","1","2.88309659592465","2.98083966175148","8.31991464351137","1.12378360644541","0.365171048832754","-0.0398814823548257","0.731960029583593","0.861625298260116","-0.610800439073509","1.15198571161923","2.65215637870187","2.96772078275013","6.08061647183384","2.52416564242584","2.61082743157208","2.7114857537611","4.91656366792227","2.69203786105669","2.23576075316654","-20.3272927177783","2.17836091040003","2.01823877773843","1.84986045550098","-0.373153371993213"
"2530","NC-915700-99999","3","-0.3","0.2","1","2.97081169537386","2.90753459048659","35.6791209241092","-1.21580169320103","-0.603956516526883","-0.274641205321593","0.405598734626469","0.240912784073729","2.82592772518235","0.645896998635848","2.34945175651604","2.59136332099025","3.13552331272398","2.43364961170522","2.53425162927744","2.65508429957476","5.14410784957596","2.62409296183763","2.18576458636378","31.103798875757","2.77435607070767","2.60496402429077","2.41417151550103","-0.344992140331746"
"2531","NC-915700-99999","3","-0.3","0.6","1","3.1839357356202","3.05173657103057","33.4390346522011","-1.7519287214479","-0.885638863940734","-0.568959854091126","-0.0647032726391821","0.0601784033889734","4.43527001166673","0.482252866225855","2.35677844487245","2.5376481303698","2.91971760460025","2.65153688740664","2.75978318264576","2.88899777971029","5.51505165259861","2.92573829896358","2.60235140300898","45.3309832645992","3.17295507642702","3.01131830897411","2.82881937632131","-0.204253057724146"
"2532","NC-915700-99999","3","-0.3","1","1","3.1085692914848","2.88001252073574","31.8846718679971","-2.04288912767269","-1.14912136747714","-0.862294640804745","-0.514601555589124","0.00271776235504596","5.50548702122906","0.323523072124591","1.96858366150138","2.02809069113689","3.34669413022694","2.58508656984361","2.69635276305179","2.81773483190226","5.40394028658963","2.83087830230613","2.54269224672601","58.771418284728","3.15589304950408","2.9946319124707","2.81501706954721","-0.181923063941732"
"2533","NC-915700-99999","3","-0.5","-0.2","1","2.88683808674894","2.83807394937046","34.5183068625808","-1.34974227005183","-0.813261354025765","-1.42066290884103","-0.869209843627043","-0.594434459559206","3.13988736962399","0.600651446744852","1.46124260787413","1.6495366295483","2.65835742043677","1.82132696311927","1.92347821108242","2.05551760610123","5.45537492472304","2.88190551671517","2.51874647317534","27.2627066904167","3.03953053635022","2.85812929154639","2.64995206566043","-0.23632906141935"
"2534","NC-915700-99999","3","-0.5","-0.6","1","2.9296261160062","3.01089698200897","37.2808276522757","-0.900795052932291","-0.626694317441529","-1.33246742020723","-0.819544420300289","-0.553084856852063","2.11170466729873","0.706784902736112","1.68897587945392","1.76896894179483","2.63707453680998","1.91771294197503","1.98773499105404","2.07573744483677","4.75811990203135","3.02144329966115","2.58851336209512","17.3936259410793","2.94002005337173","2.79280599053053","2.62882230168883","-0.0346576703250716"
"2535","NC-915700-99999","3","-0.5","-1","1","2.93949866396108","3.02892824671706","44.6033296664168","-0.330186197793024","-0.502403581965182","-1.53349919506192","-1.37580897435697","-0.572662648865185","1.0967602012358","0.830223105204488","1.69455595576179","1.63385120592435","3.72072320724372","1.76775226873874","1.87916756561412","2.01578939626276","4.63107218844679","3.22805515082371","3.00966018028132","2.27991916162478","2.91932088458584","2.76079040178788","2.58845204512794","0.27549225442559"
"2536","NC-915700-99999","3","-0.5","0.2","1","3.09861495889643","3.04928906198298","33.5433291191275","-1.72095574182018","-0.96338344684779","-1.2882363155669","-0.740053418060459","-0.71293226538226","4.3025910317652","0.504530029116862","1.75243354601064","1.79597227550777","3.27183424481102","2.06102891928427","2.10080909212737","2.15373733354658","5.48392193043589","3.04066986157754","2.53602569356823","38.9729843508471","3.21873233521098","3.05364297318645","2.86666959892884","-0.48472963274654"
"2537","NC-915700-99999","3","-0.5","0.6","1","3.11969965309856","3.00663127079628","32.2782616658149","-2.1095655915492","-1.23785204726685","-1.49893764669767","-1.12676929426553","-0.986751162267449","5.79483532484591","0.37466219887372","1.56732061675025","1.71566889363844","1.96656945659016","1.94077975700965","2.01765849004122","2.12546946384602","5.05706048179507","3.06625826344792","2.84243818790397","52.9717617330958","3.46357901087192","3.29837324743421","3.11222062611347","-0.0939585274169509"
"2538","NC-915700-99999","3","-0.5","1","1","3.20207660157499","3.05751258954885","31.5949285449345","-2.31698961467536","-1.4117988429383","-1.91093030957768","-1.54957262419554","-1.1666860558303","6.81637166097617","0.256280554755528","1.41410988667276","1.52904041524162","2.41308860038806","1.98612272912432","2.06858143822027","2.17452005373511","4.94904036753481","3.32504019625044","3.07861303943716","58.723986247887","3.64937988489008","3.50102696061961","3.34120610956541","-0.399560627308445"
"2539","NC-915700-99999","3","0.1","-0.2","1","2.89615119565077","3.00997181964303","14.1712910889192","1.30949243843768","0.919217984053516","2.16480430288598","3.06483893220596","3.16579841333634","-0.76646336424543","1.22077440398085","3.99888664547549","4.26049182641819","7.06294557710877","3.78766069836561","3.96748513194868","4.16684396354509","6.63651123409231","1.83408234258951","1.19565289421223","-17.7495401373292","1.40870898489032","1.21152515380362","1.00104555020875","-1.0926875681893"
"2540","NC-915700-99999","3","0.1","-0.6","1","2.80904002080453","2.9852997194056","21.2756484765487","2.53108974375484","1.34422293097608","2.11706857791943","3.40441382236521","3.2433559343449","-1.61608755478645","1.46709977706317","3.96792815482448","4.53852444376037","7.30883579771611","3.66089267842387","3.865545005984","4.10590504068015","6.5895734038214","1.85085957690505","1.13411062139517","-41.9920037752011","1.27181627449874","1.07665487038852","0.862549106335249","-1.10843520313334"
"2541","NC-915700-99999","3","0.1","-1","1","2.7438722483698","3.06164647294058","23.4468675892171","3.84630428424446","1.9160569999282","2.68351661625709","4.2769209371036","3.9060559823333","-2.25731662221676","1.71407197123095","4.23725630080038","4.8928733508494","8.90352987175446","3.73208128245003","3.99509657125616","4.29809254630182","7.05249915093183","1.55373968454329","0.615952413745802","-68.1501118477878","0.846234456438535","0.629028426241316","0.392036563968515","-1.3259913745792"
"2542","NC-915700-99999","3","0.1","0.2","1","3.18491626496865","3.18650668755547","115.361697521473","0.130913319459069","0.453014912998928","2.07430746775292","2.88542909000909","2.5625916493223","0.498944295039437","0.963837463651199","4.10662641371344","4.33325463060586","6.49225162272112","3.90399244817005","4.07887921514179","4.28397844861672","6.65350763466137","2.03231894596052","1.44782554059677","9.0038839809061","2.06995006819387","1.90121092311402","1.72138679929441","-0.540022964113797"
"2543","NC-915700-99999","3","0.1","0.6","1","3.14342132383332","2.99846449549712","38.4475156051149","-0.736927703417854","0.0304298120857637","1.79347367548083","2.52153646309975","2.287031701711","1.84330173417176","0.718282879811846","3.9246990402841","4.22485512536187","5.15996737397142","3.80249192461943","3.96543588420403","4.13958093873711","6.73314119238141","2.13122536480326","1.70331866226212","35.082177888114","2.24148069483351","2.05785720736256","1.85254923702611","-0.765082591679639"
"2544","NC-915700-99999","3","0.1","1","1","3.36476912940858","3.11266254184147","33.7503613623755","-1.25342547243069","-0.329916274686191","1.52465214521792","1.86492305077922","1.90725633394731","3.03135159645713","0.479212297159003","3.83639531593974","3.98284092172408","5.52662896634723","3.98877050883713","4.15474614919468","4.33564116516989","6.81234001243906","2.31174317072182","2.11791787094485","57.506342689053","2.78861311178923","2.61597141413624","2.42838483122258","-0.39685704659469"
"2545","NC-915700-99999","3","0.3","-0.2","1","2.89622247608047","3.03253651115763","20.4920245422222","2.26728396321019","1.58770359561403","3.63534031888062","4.97882536357242","4.35297448428663","-1.44792572800619","1.42607710169977","5.02153729939952","5.59206447449157","7.13411246391178","4.52215302790499","4.74867571032297","4.99119810585682","7.43978421721589","1.3861969805189","0.61323911091915","-32.4304656908838","1.01991088628236","0.834814015829167","0.638223621570182","-1.52896189786351"
"2546","NC-915700-99999","3","0.3","-0.6","1","2.85006926991653","3.08357627392014","23.2783457258229","3.68929167579909","2.16218546768559","3.96090545153494","5.27177677808527","4.98445719881217","-2.1796085930384","1.71054681783132","5.32248754932778","5.96774008725229","9.48136744164147","4.57608919076794","4.83228303978269","5.10588508939068","8.73145643055624","1.36158209779284","0.695963309167016","-60.9692569954936","0.563240359248356","0.348950677876838","0.121427890578501","-1.78903704341245"
"2547","NC-915700-99999","3","0.3","-1","1","2.56801699707234","2.95138931728068","24.7574430833465","5.33971266595933","2.68319520946161","3.90911459968084","5.65988222221663","5.28223440783154","-2.79269882839481","2.01422652267564","5.02224939676788","5.83312936535124","10.8012306702285","4.31857478899311","4.55587257661376","4.81663537820413","8.2001373867922","1.11313479708704","0.173247143134613","-93.0179365126084","0.0298826952421457","-0.208670451524739","-0.465599029627405","-2.12018557572171"
"2548","NC-915700-99999","3","0.3","0.2","1","3.03917754804582","3.00927514503653","3.06082643904467","0.88641863528487","1.08274224849408","3.52536262577671","4.67636184281018","3.97885010170153","-0.366193195922995","1.12543754174787","4.93140505704784","5.55186969697153","7.63167746492202","4.56634462471068","4.76653197877303","4.99854202583016","7.55525920746085","1.40604243127113","0.875507854161349","-0.0111757654209299","1.40089538815271","1.21523296909647","1.01969192412863","-1.31090881152276"
"2549","NC-915700-99999","3","0.3","0.6","1","3.17592463268878","3.03064576657803","45.3949370845885","-0.259895678595088","0.469027560068555","3.15374768719038","3.70194680339205","3.42408915083519","1.0420791447735","0.824587838139184","4.7383068010207","5.00394414179208","5.39951037938494","4.54494280979796","4.71753916073497","4.9013041009833","7.15279189610475","1.58455911383032","1.30199733840004","33.0537248835788","1.88385100849218","1.6925162835065","1.47721495014811","-1.09835099789463"
"2550","NC-915700-99999","3","0.3","1","1","3.37271321693549","3.13509126523225","34.2635825775247","-0.805718185667714","0.111623491431388","2.77891465605989","3.42598145416671","3.06863273618675","2.03429281483072","0.516397536033412","4.62169162487415","4.92559006121254","6.64720103533412","4.74744422873612","4.88226505284115","5.02647502707498","7.1993020386464","1.84277696881426","1.49960860704583","57.1503443112053","2.32142197470297","2.14839816739587","1.95784229088823","-1.04744402751576"
"2551","NC-915700-99999","3","0.5","-0.2","1","2.8975159284055","3.06420025487801","22.713214209504","3.2329438927068","2.26514076312657","5.17893694241086","6.5469085548601","5.77452795138043","-1.96913664075338","1.63316736421918","6.05877905888211","6.66068720755229","9.29696113446281","5.19170520181411","5.47847667414766","5.7925867117325","8.91147168311197","0.879842116471249","0.11377865269219","-46.5678036323579","0.447589104174234","0.243038399199931","0.0180587603520722","-1.98669960823578"
"2552","NC-915700-99999","3","0.5","-0.6","1","2.74224639349762","3.00337494197303","24.4887231466577","5.0263587071436","2.9237081927105","4.9719554445022","6.61947348588649","6.4322327117324","-2.67987439211789","1.97912353111431","5.99104546378595","6.76634989211576","10.4115268404474","5.19308929413102","5.49180554078604","5.81641710987203","9.02566079209841","1.01909001928376","0.146876406229264","-84.8789335899294","-0.0890445531885823","-0.339675792688089","-0.615815601860372","-2.08615929231679"
"2553","NC-915700-99999","3","0.5","-1","1","2.5330114296059","2.94921262522609","25.3716672332384","6.81771691033548","3.62657689419043","5.77995471881116","7.43077587595699","7.15364742604964","-3.17433944720257","2.3208099193212","6.16063779151324","6.98484291166312","13.3808334657576","5.20908968507019","5.56320483439536","5.94511635155551","10.1763219041549","0.380683072702077","-0.445932964293867","-119.282687636264","-0.641257695706448","-0.911476578214103","-1.20853107449413","-2.44682907349338"
"2554","NC-915700-99999","3","0.5","0.2","1","3.0512621696109","2.9969879937795","16.8263632489894","1.66386689992122","1.691217429111","5.27085778168702","6.31328881126214","5.31523138492006","-1.01813924295809","1.29162192476616","5.96932765104287","6.49746339043826","8.1274691842442","5.30301743847653","5.52795167600215","5.76513398189315","8.37839706662142","0.698469869355854","0.184174579176112","-11.7969600243464","0.90493368128008","0.687457770104009","0.449902596973092","-1.87397809978139"
"2555","NC-915700-99999","3","0.5","0.6","1","3.16684806141408","3.05134881626797","79.8518861477479","0.317965332803352","1.00810052005241","4.51266066667783","5.41012089161191","4.46162045480895","0.264248376553227","0.93975074966075","5.45969512576485","5.75732033530527","6.94596815839192","5.2024119253941","5.3607140465918","5.52790658437059","8.11590150416612","0.947034459087018","0.347199443693356","26.6506714447592","1.45269817735259","1.26722202420857","1.06628612956164","-1.67594492483968"
"2556","NC-915700-99999","3","0.5","1","1","3.44502272706737","3.17619679539339","35.2800573604384","-0.46361759916117","0.459893726855184","3.87438840823487","4.43161391261525","4.28901725863559","1.42852677424178","0.568866588985945","5.4882578257734","5.71849833762215","6.62457662128598","5.44269963322593","5.66074517879505","5.89424495550866","8.69723707367488","1.61386941753853","1.2868844250069","57.5136113983356","1.97662372883732","1.79628520567406","1.60522769687307","-1.41077111007327"
"2557","NC-915700-99999","5","-0.1","-0.2","1","4.81456392874347","4.88221199761578","-847.480835774775","0.30114849016874","0.24879311344314","0.879163111517457","1.56151822485342","1.76977937813894","0.610996314906592","1.00550380376407","5.0691877122218","5.292430303388","6.65088195784873","4.95589950777009","5.12855080978195","5.33519611496849","7.48831428313029","4.19002460070434","3.73091207853457","2.04520151515975","3.93383721710028","3.75553941501062","3.56541673682955","1.28867344025125"
"2558","NC-915700-99999","5","-0.1","-0.6","1","4.80005050281245","4.89618950070728","4.69069592183239","1.3415063569795","0.654115214231594","0.903281476490957","1.75335181150524","1.99949699664122","-0.479779643446824","1.21240343206342","5.09323950631066","5.27659033214169","7.4459698585173","4.99788463553614","5.17961929850952","5.3777406758905","7.85255671881965","4.1899580298197","3.52323852063646","-21.0946276628878","3.76026445980043","3.57733293146515","3.37824367924929","1.39430092109199"
"2559","NC-915700-99999","5","-0.1","-1","1","4.77558509009676","4.96752676588803","15.5771302289728","2.36613365087305","1.04039464516588","0.927259904733834","1.83272057625416","2.46218236044513","-1.24343164435544","1.40774072397361","5.36437867644074","5.85149438275273","8.86794159424858","5.14269260718667","5.32630229210986","5.52631583899797","7.98934186396122","4.43711877170691","4.01877380649857","-41.9556122718346","3.45255879241734","3.26391090660666","3.06413347855283","1.41301771533791"
